SimID, NodeID, HashPower, ElectricPower, ElectricityCost, TotalCycles
468,12,2.9349548E10,1375.9657,0.114060014,4.1195407161839616E17
468,13,2.872936E10,1368.3477,0.19054887,5.81016378864173E17
468,14,2.6397708E10,1347.0684,0.107209235,5.057811731041198E17
468,15,2.6669656E10,1350.731,0.10659452,3.966824107324191E17
468,16,2.7309875E10,1375.2764,0.1239492,6.424516507201536E17
468,17,2.8349518E10,1361.5822,0.117375106,4.166473353033523E17
468,18,2.678999E10,1341.05,0.1572338,2.7428328896256E17
468,19,2.9184287E10,1370.9327,0.086552024,3.5151314738057216E17
468,20,2.7513348E10,1350.7501,0.10044571,3.4611560792643994E17
468,21,2.851137E10,1362.962,0.16702394,5.539066212396851E17
468,22,2.8750545E10,1387.8412,0.14198267,4.1483252713219686E17
468,23,2.6780301E10,1380.5358,0.111007266,4.406948976706867E17
468,24,3.1149089E10,1376.6517,0.023805752,6.101557642707108E17
468,25,2.438985E10,1373.0524,0.10511131,4.491364124619694E17
468,26,2.743786E10,1415.8914,0.12119704,8.1735672647552E17
468,27,3.2268343E10,1313.642,0.13871183,6.242068029986181E17
468,28,2.8050006E10,1383.758,0.05676901,6.465359208652145E17
468,29,2.9302254E10,1375.7142,0.088366605,6.773049475442934E17
468,30,8.843606E10,1374.1721,0.09893732,5.2231037866480165E19
469,1,3.3072837E10,1360.8677,0.047989946,8.860896212087521E17
469,2,2.3036525E10,1379.5901,0.11794165,3.507599970207027E17
469,3,3.5918295E10,1351.7035,0.15827353,6.544747967657984E17
469,4,3.0048694E10,1390.287,0.12052727,3.414638362709238E17
469,5,3.000907E10,1389.4873,0.18151283,6.961765637471273E17
469,6,2.3209744E10,1376.4517,0.055185642,2.8649528224E17
469,7,2.795992E10,1401.8573,0.08065663,3.4928284985353216E17
469,8,2.9995653E10,1341.8607,0.1224015,6.311663432683622E17
469,9,3.2144523E10,1346.998,0.10262091,6.138438061565215E17
