SimID, TxID, Size, Value, NodeID, ArrivalTime, ConflictID, DependencyIDs
759,80,4421.0,3790.2224,11,4516014,-1,-1
759,90,5109.0,4034.629,13,5073695,-1,-1
760,50,5732.0,3805.0522,5,3139310,-1,-1
760,60,5019.0,3172.7485,14,3658678,-1,-1
760,70,5286.0,3106.1206,27,4506647,-1,-1
760,80,4437.0,3365.9292,22,4976594,-1,-1
760,90,4469.0,3668.184,22,5459411,-1,-1
761,50,4062.0,3114.5283,8,3242037,-1,-1
761,60,3622.0,4071.2542,22,3765971,-1,-1
761,70,4498.0,3559.1125,7,4258356,-1,-1
761,80,5882.0,3371.6343,3,4662409,-1,-1
761,90,4737.0,3969.1152,28,5202907,-1,-1
762,50,5398.0,3194.4524,1,3273073,-1,-1
762,60,5045.0,3287.8093,10,3975312,-1,-1
762,70,5071.0,4129.488,28,5146275,-1,-1
762,80,5862.0,3332.9453,29,5745572,-1,-1
762,90,5641.0,3559.5466,15,6286525,-1,-1
763,50,4285.0,3980.5308,14,2909082,-1,-1
763,60,5093.0,3546.8176,26,3786406,-1,-1
763,70,4868.0,3122.0051,7,4044145,-1,-1
763,80,5465.0,3854.9958,7,4456370,-1,-1
763,90,5746.0,3882.4197,22,4982275,-1,-1
764,50,5663.0,3698.34,30,2852804,-1,-1
764,60,4367.0,3766.95,14,3734249,-1,-1
764,70,4908.0,3792.5947,30,4048757,-1,-1
764,80,4678.0,3174.8545,7,4677255,-1,-1
764,90,4995.0,4294.8857,7,5063482,-1,-1
765,50,4556.0,3823.4375,29,3600538,-1,-1
765,60,4890.0,2971.9927,12,4067833,-1,-1
765,70,5512.0,3979.4795,17,4473636,-1,-1
765,80,5254.0,3864.4958,20,5049678,-1,-1
765,90,4821.0,4184.405,23,5832520,-1,-1
766,50,4449.0,3990.1345,4,3782355,-1,-1
766,60,4692.0,3626.0842,13,4358425,-1,-1
766,70,4106.0,3661.5898,21,4712868,-1,-1
766,80,5056.0,3348.1738,13,5325715,-1,-1
766,90,3146.0,4159.6055,29,5959018,-1,-1
767,50,4904.0,4291.313,18,2694517,-1,-1
767,60,5623.0,3790.6694,27,3083690,-1,-1
767,70,6038.0,3666.7415,22,3731272,-1,-1
767,80,5245.0,3476.42,7,4159783,-1,-1
767,90,4972.0,4207.8804,13,4884255,-1,-1
768,50,4368.0,3715.5671,8,2645019,-1,-1
768,60,4316.0,3590.4243,28,3080431,-1,-1
768,70,5006.0,2864.504,22,3565224,-1,-1
768,80,5386.0,3419.5,10,4151990,-1,-1
768,90,4464.0,4076.7622,18,4912196,-1,-1
769,50,5145.0,3249.2026,11,2614883,-1,-1
769,60,4659.0,3867.9644,30,3225305,-1,-1
769,70,5051.0,3194.466,14,3760060,-1,-1
769,80,5021.0,3944.2231,19,4243918,-1,-1
769,90,5432.0,3666.2268,1,4794494,-1,-1
770,50,4467.0,3766.5977,21,2445563,-1,-1
770,60,5271.0,3729.3484,20,3099840,-1,-1
770,70,4662.0,3487.4458,21,3669520,-1,-1
770,80,4841.0,3596.5376,18,4466691,-1,-1
770,90,5157.0,3467.1584,6,4911879,-1,-1
771,50,4861.0,3724.9458,22,3414726,-1,-1
771,60,5031.0,2783.9807,25,4244952,-1,-1
771,70,5367.0,3626.8489,25,4739759,-1,-1
771,80,4673.0,3648.9697,1,5543509,-1,-1
771,90,4374.0,3491.735,18,6223066,-1,-1
772,50,5199.0,3406.9429,15,2621947,-1,-1
772,60,4654.0,3658.0508,26,3336742,-1,-1
772,70,4713.0,3203.3179,1,3839041,-1,-1
772,80,4893.0,2841.0999,19,4327649,-1,-1
772,90,5119.0,3407.549,28,4960748,-1,-1
773,50,4755.0,3846.904,10,2617329,-1,-1
773,60,5337.0,3812.9392,27,3352639,-1,-1
773,70,4685.0,4014.6257,12,3910115,-1,-1
773,80,4868.0,2924.1191,22,4511177,-1,-1
773,90,5442.0,3604.9294,6,5145348,-1,-1
774,50,4332.0,3261.8115,13,3197007,-1,-1
774,60,5416.0,3892.5046,21,3731040,-1,-1
774,70,4353.0,3482.2322,30,4454367,-1,-1
774,80,4651.0,3229.2722,10,5287751,-1,-1
774,90,5193.0,3231.2222,9,5832639,-1,-1
775,50,5082.0,3684.5247,5,3242845,-1,-1
775,60,4947.0,3552.8398,14,3603769,-1,-1
775,70,5866.0,3259.8894,10,4220893,-1,-1
775,80,4462.0,4007.3342,26,5401321,-1,-1
775,90,4450.0,3385.4084,5,6244548,-1,-1
776,50,4330.0,3859.7666,28,3255287,-1,-1
776,60,5290.0,2952.2634,23,3871485,-1,-1
776,70,5507.0,4077.1838,2,4688061,-1,-1
776,80,4661.0,3512.6914,9,5148585,-1,-1
776,90,4758.0,3881.5396,25,5731145,-1,-1
777,50,5633.0,3296.79,9,3409823,-1,-1
777,60,4787.0,3327.1006,11,4117059,-1,-1
777,70,4590.0,3456.172,17,4619296,-1,-1
777,80,4737.0,4063.6814,6,5337402,-1,-1
777,90,4623.0,4045.8704,13,5667741,-1,-1
778,50,4553.0,3739.4634,9,3086933,-1,-1
778,60,4190.0,3568.3389,17,3820404,-1,-1
778,70,4323.0,4359.433,29,4255859,-1,-1
778,80,4917.0,3966.0098,26,5072708,-1,-1
778,90,5177.0,3797.996,29,5651926,-1,-1
779,50,5581.0,3982.5334,29,2860106,-1,-1
779,60,5180.0,3346.043,7,3604736,-1,-1
779,70,5071.0,3688.653,8,3892824,-1,-1
779,80,4837.0,4041.8145,3,4650940,-1,-1
779,90,4555.0,3828.2234,8,5361028,-1,-1
780,50,5369.0,3635.3823,2,3049739,-1,-1
780,60,4410.0,3528.682,20,3414588,-1,-1
780,70,5006.0,3713.2004,11,3896083,-1,-1
780,80,4714.0,3655.6558,17,4235130,-1,-1
780,90,5490.0,2745.8616,27,4971317,-1,-1
781,50,5199.0,3827.4175,22,3240015,-1,-1
781,60,5823.0,3492.3816,26,3885648,-1,-1
781,70,5604.0,3347.7366,25,4484488,-1,-1
781,80,5237.0,3416.8665,12,5125602,-1,-1
781,90,4945.0,3583.598,8,6052870,-1,-1
782,50,5236.0,3937.2761,4,3182977,-1,-1
782,60,5229.0,3507.3735,19,4110906,-1,-1
782,70,5857.0,4419.776,7,5211641,-1,-1
782,80,5051.0,3575.2993,14,6094570,-1,-1
782,90,4771.0,3718.6172,6,6387215,-1,-1
783,50,4770.0,4186.5146,22,2132558,-1,-1
783,60,5282.0,4068.2537,21,2704797,-1,-1
783,70,5042.0,3672.8594,26,3388212,-1,-1
783,80,5084.0,3201.8489,19,4086974,-1,-1
783,90,4708.0,3738.464,13,4633010,-1,-1
784,50,5137.0,3740.8284,16,2900080,-1,-1
784,60,4665.0,3701.9934,9,3597110,-1,-1
784,70,5589.0,4409.146,4,4040233,-1,-1
784,80,5171.0,3097.1536,29,4548418,-1,-1
784,90,5348.0,2605.7778,3,5522989,-1,-1
785,50,5726.0,4038.5388,18,3086881,-1,-1
785,60,4527.0,4042.2344,3,3639101,-1,-1
785,70,5759.0,3776.6729,9,4213755,-1,-1
785,80,5533.0,3684.2886,7,4779887,-1,-1
785,90,4971.0,3052.4348,30,5574199,-1,-1
786,50,4563.0,3969.9167,21,2578864,-1,-1
786,60,4499.0,3634.475,28,3009852,-1,-1
786,70,5294.0,3857.4353,23,3963119,-1,-1
786,80,5392.0,3774.122,2,4674208,-1,-1
786,90,4828.0,3498.5403,14,5156299,-1,-1
787,50,5181.0,3523.609,18,2950378,-1,-1
787,60,5325.0,3480.2222,2,3707711,-1,-1
787,70,3835.0,3582.2168,21,4219436,-1,-1
787,80,4919.0,3183.2642,3,4787083,-1,-1
787,90,4520.0,3737.032,7,5158792,-1,-1
788,50,4583.0,3241.3372,7,2824174,-1,-1
788,60,5683.0,3861.1997,11,3371552,-1,-1
788,70,5840.0,3339.0828,12,3826143,-1,-1
788,80,4281.0,3460.9302,23,4332196,-1,-1
788,90,5716.0,3664.1467,6,4817773,-1,-1
789,50,5521.0,3144.292,9,2902397,-1,-1
789,60,5295.0,3716.4749,3,3316146,-1,-1
789,70,3716.0,3670.839,11,3939185,-1,-1
789,80,4486.0,3492.77,23,4537602,-1,-1
789,90,4854.0,3847.6213,10,5098752,-1,-1
790,50,4925.0,3063.0361,4,3050764,-1,-1
790,60,4174.0,3846.6714,7,3964963,-1,-1
790,70,5198.0,3980.689,22,4339024,-1,-1
790,80,5047.0,3255.187,1,4697770,-1,-1
790,90,5499.0,3275.4253,26,5291807,-1,-1
791,50,4309.0,3193.86,18,2552224,-1,-1
791,60,4203.0,3473.6975,10,2862731,-1,-1
791,70,4873.0,3597.2664,2,3503864,-1,-1
791,80,5500.0,3382.3828,2,3777549,-1,-1
791,90,5303.0,2815.4092,25,4131320,-1,-1
792,50,6373.0,3682.651,11,2410507,-1,-1
792,60,5337.0,4383.5405,19,2989917,-1,-1
792,70,5299.0,4121.8857,30,3592167,-1,-1
792,80,4348.0,3176.3403,14,4122112,-1,-1
792,90,6014.0,3798.535,2,4503509,-1,-1
793,50,4098.0,3438.6294,26,2711036,-1,-1
793,60,3967.0,3834.409,23,3504100,-1,-1
793,70,3878.0,3701.3223,17,3837589,-1,-1
793,80,5538.0,3661.4917,8,4368016,-1,-1
793,90,5211.0,3461.3257,28,5029684,-1,-1
794,50,5024.0,3383.9565,7,3450586,-1,-1
794,60,5439.0,3188.9148,13,4021577,-1,-1
794,70,4847.0,3870.2192,20,4894888,-1,-1
794,80,5803.0,3291.2744,2,5286547,-1,-1
794,90,4795.0,3699.9685,25,5977599,-1,-1
795,50,4982.0,3492.4924,30,2892577,-1,-1
795,60,4448.0,3733.4966,3,3390360,-1,-1
795,70,4870.0,3699.4575,13,3835347,-1,-1
795,80,5600.0,3277.1748,30,5018052,-1,-1
795,90,6621.0,2856.7195,21,5580025,-1,-1
796,50,4767.0,3673.3447,23,2391083,-1,-1
796,60,4623.0,3553.6533,13,2898561,-1,-1
796,70,4896.0,3324.2014,14,3689625,-1,-1
796,80,4998.0,3583.7637,14,4026156,-1,-1
796,90,4566.0,4116.617,18,4711850,-1,-1
797,50,5763.0,3559.8096,23,2764143,-1,-1
797,60,5398.0,3490.094,3,3239285,-1,-1
797,70,5201.0,3936.1626,23,3701349,-1,-1
797,80,5235.0,4697.534,2,4132213,-1,-1
797,90,5473.0,3492.6482,16,4731258,-1,-1
798,50,4264.0,3055.836,21,3912530,-1,-1
798,60,5754.0,3683.4282,3,4635595,-1,-1
798,70,5434.0,3474.0615,25,5291109,-1,-1
798,80,5273.0,3965.79,25,5851351,-1,-1
798,90,4142.0,4689.776,14,6735589,-1,-1
799,50,5025.0,3527.8994,18,3233739,-1,-1
799,60,5361.0,4006.1804,14,4100364,-1,-1
799,70,4865.0,2959.5696,1,4817489,-1,-1
799,80,4625.0,3463.0278,11,5515475,-1,-1
799,90,4837.0,3667.2283,4,5914926,-1,-1
800,50,4645.0,3292.9385,14,2509024,-1,-1
800,60,5281.0,3035.808,29,3219347,-1,-1
800,70,4252.0,3902.4546,26,3711305,-1,-1
800,80,4112.0,4171.4736,24,4355432,-1,-1
800,90,4975.0,4084.2368,5,4688073,-1,-1
801,50,5557.0,3745.2727,9,2752745,-1,-1
801,60,4777.0,3320.7776,23,3458192,-1,-1
801,70,4191.0,3367.1868,19,4052224,-1,-1
801,80,5403.0,3002.7615,11,4977732,-1,-1
801,90,4675.0,3541.751,30,5932363,-1,-1
802,50,4642.0,3948.7764,26,2662157,-1,-1
802,60,4589.0,3410.076,12,3171673,-1,-1
802,70,5346.0,3353.6318,21,3566453,-1,-1
802,80,4568.0,3457.9358,24,4344660,-1,-1
802,90,5608.0,3437.2034,7,4736358,-1,-1
803,50,4198.0,3571.6848,17,2910046,-1,-1
803,60,5377.0,3649.0762,9,3701746,-1,-1
803,70,4967.0,3636.8494,30,4568832,-1,-1
803,80,5219.0,3908.575,22,5279628,-1,-1
803,90,5086.0,3334.2751,7,5959216,-1,-1
804,50,5616.0,3761.2559,8,3207551,-1,-1
804,60,5663.0,3698.3657,11,3762289,-1,-1
804,70,4699.0,3495.5247,21,4262219,-1,-1
804,80,5258.0,3844.7236,17,4957210,-1,-1
804,90,5416.0,3624.469,21,5652323,-1,-1
805,50,5723.0,3843.1157,15,2846094,-1,-1
805,60,4637.0,3564.5208,28,3471160,-1,-1
805,70,4709.0,3827.2588,19,4047415,-1,-1
805,80,4473.0,3732.4097,22,4684683,-1,-1
805,90,5073.0,3770.0095,13,5240650,-1,-1
806,50,4828.0,3258.7964,21,3140410,-1,-1
806,60,4770.0,3666.081,3,3434453,-1,-1
806,70,5165.0,4053.4458,23,3996329,-1,-1
806,80,5368.0,3351.9216,10,4407576,-1,-1
806,90,4701.0,3652.0305,17,4826256,-1,-1
807,50,4421.0,3509.4998,1,2868131,-1,-1
807,60,5399.0,3556.1545,14,3488015,-1,-1
807,70,5815.0,4157.971,18,4032891,-1,-1
807,80,4686.0,3079.228,30,4505910,-1,-1
807,90,4622.0,3633.6216,16,5117003,-1,-1
808,50,4901.0,2871.4297,19,3051595,-1,-1
808,60,5351.0,3954.331,11,3640104,-1,-1
808,70,4568.0,3857.5261,6,4543749,-1,-1
808,80,5564.0,3361.6306,20,4921713,-1,-1
808,90,4832.0,3934.5337,29,5332877,-1,-1
809,50,4604.0,3558.047,27,2176290,-1,-1
809,60,5134.0,3709.2898,12,2976102,-1,-1
809,70,4970.0,3185.5833,6,3487690,-1,-1
809,80,4682.0,4005.9587,4,4132943,-1,-1
809,90,4669.0,3718.9753,2,4526801,-1,-1
810,50,4251.0,3748.1907,25,2902633,-1,-1
810,60,5341.0,3526.9133,4,3863987,-1,-1
810,70,5339.0,3973.8916,22,4223813,-1,-1
810,80,4739.0,3756.6326,2,4835774,-1,-1
810,90,4816.0,3749.8503,26,5580810,-1,-1
811,50,6096.0,3738.7424,14,2958275,-1,-1
811,60,4528.0,4094.9778,15,3507047,-1,-1
811,70,5523.0,3319.8464,9,4216986,-1,-1
811,80,4939.0,3613.1548,28,4760726,-1,-1
811,90,5204.0,3031.4373,26,5428263,-1,-1
812,50,4999.0,3918.7004,27,2987035,-1,-1
812,60,5009.0,3511.3567,20,3362694,-1,-1
812,70,4571.0,3920.031,26,3629938,-1,-1
812,80,4857.0,2993.6118,21,4485829,-1,-1
812,90,4525.0,3427.908,20,5201539,-1,-1
813,50,5303.0,3962.6484,16,3015821,-1,-1
813,60,5059.0,3838.8088,23,3668486,-1,-1
813,70,4616.0,3216.7305,30,4246341,-1,-1
813,80,5263.0,3633.937,10,4622075,-1,-1
813,90,6473.0,3425.351,9,5140155,-1,-1
814,50,4589.0,3481.4795,29,2472601,-1,-1
814,60,5031.0,4097.3105,10,3040177,-1,-1
814,70,5431.0,4117.571,4,3566710,-1,-1
814,80,4193.0,3617.6184,25,4290464,-1,-1
814,90,5148.0,3121.2917,27,4977265,-1,-1
815,50,5241.0,4051.8113,12,4119876,-1,-1
815,60,6326.0,3491.8525,22,4457169,-1,-1
815,70,5012.0,3251.0884,25,4703810,-1,-1
815,80,6308.0,2914.7441,29,5494715,-1,-1
815,90,5267.0,3595.5383,11,5969866,-1,-1
816,50,4794.0,4075.483,17,2982890,-1,-1
816,60,5433.0,3249.4082,10,3737279,-1,-1
816,70,4105.0,3409.6282,18,4359197,-1,-1
816,80,3847.0,3509.6338,19,4933410,-1,-1
816,90,5249.0,3330.3203,18,5524072,-1,-1
817,50,5746.0,3736.1467,1,2255601,-1,-1
817,60,5202.0,3793.2585,29,2648496,-1,-1
817,70,4906.0,3909.9458,12,3327869,-1,-1
817,80,4990.0,3291.2908,13,3632399,-1,-1
817,90,4943.0,3651.0845,11,4128931,-1,-1
818,50,4691.0,3624.8833,28,2913687,-1,-1
818,60,4333.0,3472.443,4,3457119,-1,-1
818,70,5721.0,3694.5315,21,3947816,-1,-1
818,80,4922.0,3104.0454,29,4668621,-1,-1
818,90,3888.0,3461.1492,14,5241262,-1,-1
819,50,6410.0,3900.1855,18,2957085,-1,-1
819,60,5059.0,3503.4092,7,3608282,-1,-1
819,70,4467.0,3396.6587,6,4113421,-1,-1
819,80,4638.0,4102.2275,24,4834908,-1,-1
819,90,5769.0,4070.4653,26,5360464,-1,-1
820,50,5259.0,3499.0999,20,3230426,-1,-1
820,60,5100.0,4205.092,22,3716392,-1,-1
820,70,4454.0,3487.9822,2,4117435,-1,-1
820,80,5888.0,3175.5518,1,4676061,-1,-1
820,90,5911.0,3952.741,14,5141725,-1,-1
821,50,4912.0,3857.5232,5,2947463,-1,-1
821,60,4666.0,3408.6208,8,3744479,-1,-1
821,70,5358.0,3373.1697,5,4444680,-1,-1
821,80,5145.0,3271.5747,17,5131002,-1,-1
821,90,4882.0,3442.1519,20,5954473,-1,-1
822,50,4130.0,3570.668,30,3241540,-1,-1
822,60,4917.0,2966.274,13,3755473,-1,-1
822,70,3785.0,2845.626,21,4493349,-1,-1
822,80,5382.0,3543.8926,9,5130935,-1,-1
822,90,4834.0,4288.9834,6,5633975,-1,-1
823,50,5099.0,3174.7776,17,2560970,-1,-1
823,60,4523.0,3742.4214,1,2994671,-1,-1
823,70,5318.0,5027.758,18,3618211,-1,-1
823,80,6094.0,3813.452,1,4200771,-1,-1
823,90,4231.0,3843.401,11,4801229,-1,-1
824,50,4966.0,2874.7024,2,2810843,-1,-1
824,60,5704.0,3505.8867,20,3736985,-1,-1
824,70,4055.0,3042.9512,7,4609332,-1,-1
824,80,5238.0,3532.3186,2,5322627,-1,-1
824,90,4982.0,3545.188,12,5920303,-1,-1
825,50,4935.0,3124.4905,10,2442602,-1,-1
825,60,5646.0,3856.7534,28,3004781,-1,-1
825,70,4789.0,3730.0295,2,3407783,-1,-1
825,80,5008.0,3196.4858,12,3946643,-1,-1
825,90,4431.0,3868.127,17,4575358,-1,-1
826,50,5242.0,4006.447,4,2955523,-1,-1
826,60,5935.0,4042.8354,10,3549662,-1,-1
826,70,5171.0,2979.2988,16,4021269,-1,-1
826,80,5289.0,3196.2437,1,4457737,-1,-1
826,90,6342.0,3190.37,29,4951924,-1,-1
827,50,4482.0,3617.615,17,2399602,-1,-1
827,60,4741.0,3876.7427,28,2738444,-1,-1
827,70,5498.0,3452.4028,4,3465879,-1,-1
827,80,4326.0,3128.2493,14,3833854,-1,-1
827,90,3897.0,4152.1216,21,4110550,-1,-1
828,50,5259.0,3251.809,21,2931420,-1,-1
828,60,5254.0,3829.7144,30,3578366,-1,-1
828,70,6092.0,3666.9785,6,4682330,-1,-1
828,80,4005.0,3440.1614,30,5266403,-1,-1
828,90,5608.0,2777.8672,15,5915536,-1,-1
829,50,4167.0,4383.436,10,2871848,-1,-1
829,60,5172.0,3719.4336,1,3468870,-1,-1
829,70,5610.0,3639.557,3,4077245,-1,-1
829,80,4714.0,4100.856,15,4490939,-1,-1
829,90,4978.0,3833.655,18,5340076,-1,-1
830,50,5847.0,3393.2517,23,2590885,-1,-1
830,60,4902.0,4489.7974,3,3081406,-1,-1
830,70,4411.0,3365.8452,1,3661978,-1,-1
830,80,4857.0,3236.4263,3,4351316,-1,-1
830,90,5993.0,3722.7793,24,4912332,-1,-1
831,50,4419.0,3763.0156,21,3410469,-1,-1
831,60,5030.0,3688.4404,24,3791570,-1,-1
831,70,5228.0,3819.9973,9,4393791,-1,-1
831,80,4991.0,3345.289,16,5681712,-1,-1
831,90,4271.0,3192.244,3,6240683,-1,-1
832,50,4836.0,3139.6653,10,2894054,-1,-1
832,60,5429.0,3520.4258,18,3446730,-1,-1
832,70,5397.0,3575.1497,25,4342346,-1,-1
832,80,5535.0,4033.799,12,4992075,-1,-1
832,90,4999.0,3059.3594,21,6119844,-1,-1
833,50,3657.0,3929.335,29,2864167,-1,-1
833,60,4608.0,3641.86,1,3541363,-1,-1
833,70,5535.0,3981.8618,18,4103691,-1,-1
833,80,4646.0,3679.243,2,4479967,-1,-1
833,90,5505.0,3407.011,5,4811924,-1,-1
834,50,5091.0,3833.7935,11,3368490,-1,-1
834,60,4523.0,3500.1738,6,3909108,-1,-1
834,70,5005.0,3193.3938,12,4209840,-1,-1
834,80,4995.0,3565.4385,8,4957154,-1,-1
834,90,4242.0,3617.054,25,5572675,-1,-1
835,50,5162.0,3468.1514,5,3031839,-1,-1
835,60,3783.0,3892.269,16,3485936,-1,-1
835,70,4967.0,3564.7441,6,4072659,-1,-1
835,80,5645.0,3691.2195,2,4753176,-1,-1
835,90,5139.0,3196.4155,21,5164011,-1,-1
836,50,5228.0,3472.8716,13,3010343,-1,-1
836,60,5602.0,3216.1304,7,3656906,-1,-1
836,70,4522.0,3891.4297,22,4298157,-1,-1
836,80,5809.0,4016.6453,26,5060958,-1,-1
836,90,5424.0,3425.9583,27,5550323,-1,-1
837,50,4428.0,3670.453,17,2850310,-1,-1
837,60,4876.0,3220.7136,7,3613643,-1,-1
837,70,4449.0,4189.165,9,4415065,-1,-1
837,80,4944.0,3840.5942,9,4736553,-1,-1
837,90,4654.0,3350.6519,13,5371509,-1,-1
838,50,4737.0,3191.9841,4,3223949,-1,-1
838,60,4766.0,4015.1304,13,3888797,-1,-1
838,70,4303.0,3853.2031,3,4506773,-1,-1
838,80,5503.0,3885.9294,27,4833576,-1,-1
838,90,5669.0,3626.4377,20,5445537,-1,-1
839,50,5953.0,2848.316,5,3134255,-1,-1
839,60,4422.0,3787.6743,23,3641228,-1,-1
839,70,4721.0,3738.9941,14,4359243,-1,-1
839,80,4978.0,3767.7256,16,4700167,-1,-1
839,90,4786.0,3598.8203,18,5088270,-1,-1
840,50,5588.0,4324.312,22,2048844,-1,-1
840,60,4739.0,3452.5325,28,2388001,-1,-1
840,70,4435.0,4374.953,22,3006464,-1,-1
840,80,4823.0,3711.5312,18,3707592,-1,-1
840,90,4137.0,4350.1714,30,4145796,-1,-1
841,50,5298.0,3505.6047,15,2250901,-1,-1
841,60,4333.0,3337.3508,28,3005875,-1,-1
841,70,5021.0,3715.8804,23,4267908,-1,-1
841,80,4476.0,4026.9846,5,5141075,-1,-1
841,90,4458.0,3538.2285,21,6126940,-1,-1
842,50,4288.0,3846.463,28,2829008,-1,-1
842,60,5267.0,3247.9705,14,3521774,-1,-1
842,70,4851.0,3356.982,16,4073622,-1,-1
842,80,4768.0,3383.9595,4,4999943,-1,-1
842,90,4249.0,3454.118,14,5554706,-1,-1
843,50,5612.0,3990.745,9,3903887,-1,-1
843,60,5131.0,3823.6938,6,4521882,-1,-1
843,70,5259.0,3574.3596,13,5185955,-1,-1
843,80,5210.0,3086.9443,27,5715918,-1,-1
843,90,5808.0,4237.7104,13,6017130,-1,-1
844,50,5018.0,3580.428,25,3643485,-1,-1
844,60,4576.0,3901.8198,16,4127351,-1,-1
844,70,4716.0,3695.0818,4,5074245,-1,-1
844,80,5718.0,3285.83,28,5816161,-1,-1
844,90,5405.0,3494.818,19,6285215,-1,-1
845,50,4992.0,3302.5237,24,2788376,-1,-1
845,60,5293.0,3675.9512,12,3222244,-1,-1
845,70,5327.0,3530.7688,19,3836882,-1,-1
845,80,5564.0,3067.0447,11,4633911,-1,-1
845,90,5824.0,3072.5684,16,5026789,-1,-1
846,50,4874.0,3692.7715,11,2913179,-1,-1
846,60,5471.0,3820.0881,18,3736025,-1,-1
846,70,5507.0,4037.3,2,4280500,-1,-1
846,80,5019.0,3291.8357,9,4900342,-1,-1
846,90,6065.0,3856.8862,22,5205780,-1,-1
847,50,5193.0,3622.1128,5,2824337,-1,-1
847,60,5339.0,3337.4233,12,3186459,-1,-1
847,70,4597.0,3904.6877,25,3834132,-1,-1
847,80,5796.0,3917.9966,19,4156316,-1,-1
847,90,5732.0,3798.36,27,4498206,-1,-1
848,50,4178.0,3276.4321,14,2677143,-1,-1
848,60,5167.0,3584.8674,24,3448331,-1,-1
848,70,4921.0,3492.313,7,3720359,-1,-1
848,80,3831.0,3894.7512,22,4161872,-1,-1
848,90,4820.0,3131.0955,29,4696485,-1,-1
849,50,5427.0,2835.1018,26,3201897,-1,-1
849,60,6178.0,3596.2122,6,3994325,-1,-1
849,70,5480.0,3645.4275,15,4679460,-1,-1
849,80,5305.0,3966.9758,30,5587087,-1,-1
849,90,4342.0,3267.7634,6,6204630,-1,-1
850,50,5292.0,3036.575,12,3018858,-1,-1
850,60,4337.0,3485.6223,24,3568277,-1,-1
850,70,4801.0,3935.703,14,4309891,-1,-1
850,80,4689.0,2964.6624,23,4519399,-1,-1
850,90,5873.0,3279.9897,10,5041830,-1,-1
851,50,4922.0,3167.6282,3,3183798,-1,-1
851,60,4703.0,3259.3276,24,3684013,-1,-1
851,70,5210.0,2709.6267,29,4285470,-1,-1
851,80,4691.0,3560.481,21,4602416,-1,-1
851,90,4849.0,3978.7007,17,5214584,-1,-1
852,50,5901.0,3277.6829,26,3075149,-1,-1
852,60,4633.0,3396.0227,7,3546551,-1,-1
852,70,4839.0,3992.8708,28,4268347,-1,-1
852,80,4351.0,3488.9434,3,4769151,-1,-1
852,90,5811.0,3870.2266,17,5526146,-1,-1
853,50,4955.0,3005.4412,27,3103288,-1,-1
853,60,4269.0,3377.9995,19,3532994,-1,-1
853,70,4276.0,3748.0476,30,4150014,-1,-1
853,80,6053.0,3970.0913,24,4973707,-1,-1
853,90,4072.0,3127.9756,11,5635314,-1,-1
854,50,4803.0,3962.819,28,3929433,-1,-1
854,60,5022.0,3810.3064,13,4438974,-1,-1
854,70,4738.0,3337.8472,4,5074082,-1,-1
854,80,5476.0,3162.9714,24,5693513,-1,-1
854,90,4290.0,3994.5864,25,6407111,-1,-1
855,50,5521.0,3826.8752,23,3410866,-1,-1
855,60,5163.0,3047.1196,9,4022359,-1,-1
855,70,5163.0,4109.7334,29,4683164,-1,-1
855,80,5362.0,3697.2246,28,5164702,-1,-1
855,90,5838.0,3071.0813,14,5658087,-1,-1
856,50,5528.0,3061.8794,24,3512470,-1,-1
856,60,4827.0,4023.1519,15,3965857,-1,-1
856,70,5731.0,3452.2385,28,4703238,-1,-1
856,80,4789.0,3509.8718,16,5434465,-1,-1
856,90,4669.0,3763.1367,10,5874753,-1,-1
857,50,4596.0,3556.1475,10,3134551,-1,-1
857,60,5450.0,4010.718,18,3743879,-1,-1
857,70,5019.0,4417.7134,16,4322415,-1,-1
857,80,5594.0,3201.2253,14,5084266,-1,-1
857,90,4713.0,3126.2722,17,5670415,-1,-1
858,50,4753.0,3875.7297,23,2599726,-1,-1
858,60,5056.0,3695.257,20,3158306,-1,-1
858,70,4818.0,3766.1338,15,3495545,-1,-1
858,80,5618.0,3905.1902,1,4022044,-1,-1
858,90,5083.0,4068.34,17,4839004,-1,-1
859,50,5511.0,3655.5452,16,2661487,-1,-1
859,60,6110.0,4402.8423,13,3596924,-1,-1
859,70,5252.0,3027.0354,23,4182623,-1,-1
859,80,5247.0,3743.8513,9,4862386,-1,-1
859,90,4587.0,3689.049,9,5530008,-1,-1
860,50,4793.0,4168.0303,30,4083829,-1,-1
860,60,4823.0,3509.9224,30,4687612,-1,-1
860,70,5384.0,3664.0598,26,5593030,-1,-1
860,80,5007.0,3276.1204,21,6251245,-1,-1
860,90,5341.0,3645.628,16,6683556,-1,-1
861,50,5756.0,3724.5112,24,3182091,-1,-1
861,60,5361.0,3732.6628,10,3677845,-1,-1
861,70,3962.0,3590.9583,6,4220619,-1,-1
861,80,4304.0,3429.9072,20,5334647,-1,-1
861,90,5180.0,3435.0386,3,6008382,-1,-1
862,50,4796.0,3463.854,27,2962359,-1,-1
862,60,5443.0,3706.4219,28,3512356,-1,-1
862,70,4436.0,3616.9292,14,4214413,-1,-1
862,80,5737.0,3370.451,20,4534923,-1,-1
862,90,5836.0,3760.1199,12,5166402,-1,-1
863,50,5006.0,3533.8018,10,3038586,-1,-1
863,60,6285.0,3427.6333,20,3515907,-1,-1
863,70,5411.0,3761.6667,14,4148236,-1,-1
863,80,4771.0,3050.9092,12,4625197,-1,-1
